pertinent,"
per&middot;ti&middot;nent<BR><FONT color='#800000'>[ADJ: oft ADJ <I>to</I> n]</FONT><BR> Something that is <B>pertinent</B> is relevant to a particular subject. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She had asked some pertinent questions...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...knowledge and skills pertinent to classroom teaching.</FONT><BR>"
improvise,"
im&middot;pro&middot;vise improvises improvising improvised<BR><B>1.</B> <FONT color='#800000'>[VERB: V, V n, V-ed]</FONT><BR> If you <B>improvise</B>, you make or do something using whatever you have or without having planned it in advance.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; You need a wok with a steaming rack for this; if you don't have one, improvise...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The vet had improvised a harness...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...an improvised stone shelter.</FONT><BR> <B>+</B> <B><DFN>improvisation</DFN></B> improvisations im&middot;provi&middot;sa&middot;tion <FONT color='#800000'>[N-VAR]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Funds were not abundant and clever improvisation was necessary.</FONT><BR> <B>2.</B> <FONT color='#800000'>[VERB: V, V n, V <I>on</I> n]</FONT><BR> When performers <B>improvise</B>, they invent music or words as they play, sing, or speak.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; I asked her what the piece was and she said, `Oh, I'm just improvising'...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Uncle Richard intoned a chapter from the Bible and improvised a prayer...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; I think that the art of a storyteller is to take the story and improvise on it.</FONT><BR> <B>+</B> <B><DFN>improvisation</DFN></B> improvisations im&middot;provi&middot;sa&middot;tion <FONT color='#800000'>[N-VAR: oft N <I>on</I> n]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...an improvisation on `Jingle Bells'.</FONT><BR>"
notwithstanding,"
not&middot;with&middot;stand&middot;ing<BR><FONT color='#800000'>[PREP]</FONT><BR> If something is true <B>notwithstanding</B> something else, it is true in spite of that other thing. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He despised William Pitt, notwithstanding the similar views they both held.</FONT><BR> <FONT color='#800000'>[ADV: n ADV]</FONT><BR> <B>Notwithstanding</B> is also an adverb.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; His relations with colleagues, differences of opinion notwithstanding, were unfailingly friendly.</FONT><BR>"
stretch,"
★<BR>stretch stretches stretching stretched<BR> <B>1.</B> <FONT color='#800000'>[VERB: no cont, V prep/adv, V n]</FONT><BR> Something that <B>stretches</B> over an area or distance covers or exists in the whole of that area or distance.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The procession stretched for several miles...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...an artificial reef stretching the length of the coast.</FONT><BR> = <FONT color='#008080'><B>extend</B></FONT><BR> <B>2.</B> <FONT color='#800000'>[N-COUNT: usu N <I>of</I> n]</FONT><BR> A <B>stretch</B> <B>of</B> road, water, or land is a length or area of it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; It's a very dangerous stretch of road...</FONT><BR> <B>3.</B> <FONT color='#800000'>[VERB: V, V n, V n]</FONT><BR> When you <B>stretch</B>, you put your arms or legs out straight and tighten your muscles.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He yawned and stretched...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Try stretching your legs and pulling your toes upwards...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She arched her back and stretched herself.</FONT><BR> <FONT color='#800000'>[N-COUNT]</FONT><BR> <B>Stretch</B> is also a noun.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; At the end of a workout spend time cooling down with some slow stretches.</FONT><BR> <B>+</B> <B><DFN>stretching</DFN></B> stretch&middot;ing <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Make sure no awkward stretching is required.</FONT><BR> <B>4.</B> <FONT color='#800000'>[N-COUNT: oft N <I>of</I> n]</FONT><BR> A <B>stretch</B> <B>of</B> time is a period of time.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...after an 18-month stretch in the army...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He would study for eight to ten hours at a stretch.</FONT><BR> <B>5.</B> <FONT color='#800000'>[VERB: V <I>from</I> n <I>to</I> n]</FONT><BR> If something <B>stretches</B> <B>from</B> one time <B>to</B> another, it begins at the first time and ends at the second, which is longer than expected.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a working day that stretches from seven in the morning to eight at night.</FONT><BR> <B>6.</B> <FONT color='#800000'>[VERB: V <I>from</I> n <I>to</I> n]</FONT><BR> If a group of things <B>stretch</B> <B>from</B> one type of thing <B>to</B> another, the group includes a wide range of things.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...a trading empire, with interests that stretched from chemicals to sugar.</FONT><BR> = <FONT color='#008080'><B>range</B></FONT><BR> <B>7.</B> <FONT color='#800000'>[VERB: V, V n]</FONT><BR> When something soft or elastic <B>stretches</B> or <B>is stretched</B>, it becomes longer or bigger as well as thinner, usually because it is pulled.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The cables are designed not to stretch...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Ease the pastry into the corners of the tin, making sure you don't stretch it.</FONT><BR> <B>8.</B> <FONT color='#800000'>[ADJ: ADJ n]</FONT><BR> <B>Stretch</B> fabric is soft and elastic and stretches easily.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...stretch fabrics such as Lycra.</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...stretch cotton swimsuits.</FONT><BR> <B>9.</B> <FONT color='#800000'>[VERB: V n, V]</FONT><BR> If you <B>stretch</B> an amount of something or if it <B>stretches</B>, you make it last longer than it usually would by being careful and not wasting any of it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They're used to stretching their budgets...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; During his senior year his earnings stretched far enough to buy an old car.</FONT><BR> <B>10.</B> <FONT color='#800000'>[VERB: no cont, V <I>to</I> n]</FONT><BR> If your resources can <B>stretch to</B> something, you can just afford to do it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She suggested to me that I might like to start regular savings and I said Well, I don't know whether I can stretch to that.</FONT><BR> <B>11.</B> <FONT color='#800000'>[VERB: V n, <I>be</I> V-ed prep/adv]</FONT><BR> If something <B>stretches</B> your money or resources, it uses them up so you have hardly enough for your needs.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The drought there is stretching American resources...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Public expenditure was being stretched to the limit by having to support 3 million unemployed people.</FONT><BR> <B>12.</B> <FONT color='#800000'>[VERB: V pron-refl, V n]</FONT> approval<BR> If you say that a job or task <B>stretches</B> you, you mean that you like it because it makes you work hard and use all your energy and skills so that you do not become bored or achieve less than you should.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; I'm trying to move on and stretch myself with something different...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They criticised the quality of teaching, claiming pupils were not stretched enough.</FONT><BR> = <FONT color='#008080'><B>push</B></FONT><BR> <B>13.</B> <FONT color='#800000'>[PHRASE: PHR after v]</FONT><BR> If you are <B>at full stretch</B>, you are using the maximum amount of effort or energy.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Everyone would be working at full stretch.</FONT><BR> <B>14.</B> <FONT color='#800000'>[PHRASE]</FONT> emphasis<BR> If you say that something is not true or possible <B>by any stretch of the imagination</B>, you are emphasizing that it is completely untrue or absolutely impossible.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Her husband was not a womaniser by any stretch of the imagination...</FONT><BR> <B>15.</B> <FONT color='#800000'>[PHRASE: V inflects]</FONT><BR> If you <B>stretch</B> your <B>legs</B>, you go for a short walk, usually after you have been sitting down for a long time.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; I stopped at the square and got out to stretch my legs.</FONT><BR>"
bulky,"
bulky bulkier bulkiest<BR><FONT color='#800000'>[ADJ]</FONT><BR> Something that is <B>bulky</B> is large and heavy. Bulky things are often difficult to move or deal with.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...bulky items like lawn mowers.</FONT><BR>"
sizeable,"
size&middot;able<BR><FONT color='#800000'>[ADJ: usu ADJ n]</FONT><BR> <B>Sizeable</B> means fairly large.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Harry inherited the house and a sizeable chunk of land.</FONT><BR> = <FONT color='#008080'><B>substantial</B></FONT><BR>"
unanimously,"
unani&middot;mous<BR><B>1.</B> <FONT color='#800000'>[ADJ: usu v-link ADJ, oft ADJ <I>in</I> n, ADJ that]</FONT><BR> When a group of people are <B>unanimous</B>, they all agree about something or all vote for the same thing.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Editors were unanimous in their condemnation of the proposals...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They were unanimous that Chortlesby Manor must be preserved.</FONT><BR> <B>+</B> <B><DFN>unanimously</DFN></B> unani&middot;mous&middot;ly <FONT color='#800000'>[ADV: ADV with v]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Today its executive committee voted unanimously to reject the proposals...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The board of ministers unanimously approved the project last week.</FONT><BR> <B>2.</B> <FONT color='#800000'>[ADJ]</FONT><BR> A <B>unanimous</B> vote, decision, or agreement is one in which all the people involved agree.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the unanimous vote for Hungarian membership...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Their decision was unanimous.</FONT><BR>"
discharge,"
dis&middot;charge discharges discharging discharged The verb is pronounced The noun is pronounced<BR><B>1.</B> <FONT color='#800000'>[VERB: <I>be</I> V-ed, V pron-refl, also V n]</FONT><BR> When someone <B>is discharged</B> <B>from</B> hospital, prison, or one of the armed services, they are officially allowed to leave, or told that they must leave.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He has a broken nose but may be discharged today...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Five days later Henry discharged himself from hospital.</FONT><BR> <FONT color='#800000'>[N-VAR]</FONT><BR> <B>Discharge</B> is also a noun.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He was given a conditional discharge and ordered to pay compensation.</FONT><BR> <B>2.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> If someone <B>discharges</B> their duties or responsibilities, they do everything that needs to be done in order to complete them. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the quiet competence with which he discharged his many college duties.</FONT><BR> <B>3.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> If someone <B>discharges</B> a debt, they pay it. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The goods will be sold for a fraction of their value in order to discharge the debt.</FONT><BR> <B>4.</B> <FONT color='#800000'>[VERB: <I>be</I> V-ed prep, V n prep]</FONT><BR> If something <B>is discharged</B> from inside a place, it comes out. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The resulting salty water will be discharged at sea...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The bird had trouble breathing and was discharging blood from the nostrils.</FONT><BR> <B>5.</B> <FONT color='#800000'>[N-VAR: usu with supp]</FONT><BR> When there is a <B>discharge</B> of a substance, the substance comes out from inside somewhere. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They develop a fever and a watery discharge from their eyes...</FONT><BR>"
eradicate,"
eradi&middot;cate eradicates eradicating eradicated<BR><FONT color='#800000'>[VERB: V n, V n]</FONT><BR> To <B>eradicate</B> something means to get rid of it completely. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They are already battling to eradicate illnesses such as malaria and tetanus...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; If tedious tasks could be eradicated, the world would be much better place.</FONT><BR> = <FONT color='#008080'><B>eliminate</B></FONT><BR> <B>+</B> <B><DFN>eradication</DFN></B> eradi&middot;ca&middot;tion <FONT color='#800000'>[N-UNCOUNT: oft N <I>of</I> n]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He is seen as having made a significant contribution towards the eradication of corruption.</FONT><BR>"
surrender,"
★<BR>sur&middot;ren&middot;der surrenders surrendering surrendered<BR> <B>1.</B> <FONT color='#800000'>[VERB: V, V <I>to</I> n]</FONT><BR> If you <B>surrender</B>, you stop fighting or resisting someone and agree that you have been beaten.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; General Martin Bonnet called on the rebels to surrender...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She surrendered to the police in London last December.</FONT><BR> <FONT color='#800000'>[N-VAR: oft N <I>to</I> n]</FONT><BR> <B>Surrender</B> is also a noun.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the government's apparent surrender to demands made by the religious militants.</FONT><BR> <B>2.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> If you <B>surrender</B> something you would rather keep, you give it up or let someone else have it, for example after a struggle.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Nadja had to fill out forms surrendering all rights to her property...</FONT><BR> <FONT color='#800000'>[N-UNCOUNT: usu N <I>of</I> n]</FONT><BR> <B>Surrender</B> is also a noun.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; ...the sixteen-day deadline for the surrender of weapons and ammunition.</FONT><BR> <B>3.</B> <FONT color='#800000'>[VERB: V n]</FONT><BR> If you <B>surrender</B> something such as a ticket or your passport, you give it to someone in authority when they ask you to. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; They have been ordered to surrender their passports.</FONT><BR>"
disregard,"
dis&middot;re&middot;gard disregards disregarding disregarded<BR><FONT color='#800000'>[VERB: V n]</FONT><BR> If you <B>disregard</B> something, you ignore it or do not take account of it.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He disregarded the advice of his executives...</FONT><BR> <FONT color='#800000'>[N-UNCOUNT]</FONT><BR> <B>Disregard</B> is also a noun.<BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Whoever planted the bomb showed a total disregard for the safety of the public.</FONT><BR>"
acclaim,"
ac&middot;claim acclaims acclaiming acclaimed<BR><B>1.</B> <FONT color='#800000'>[VERB: usu passive, <I>be</I> V-ed <I>for</I> n/-ing, <I>be</I> V-ed <I>as</I> n, <I>be</I> V-ed n]</FONT><BR> If someone or something <B>is acclaimed</B>, they are praised enthusiastically. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She has been acclaimed for the TV drama `Prime Suspect'...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; He was acclaimed as England's greatest modern painter...</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; The group's debut album was immediately acclaimed a hip hop classic.</FONT><BR> <B>+</B> <B><DFN>acclaimed</DFN></B> ac&middot;claimed <FONT color='#800000'>[ADJ]</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; She has published six highly acclaimed novels.</FONT><BR> <B>2.</B> <FONT color='#800000'>[N-UNCOUNT: usu with supp, oft adj N]</FONT><BR> <B>Acclaim</B> is public praise for someone or something. <FONT color='#000080'>(FORMAL)</FONT><BR> <FONT color='#008000'>&nbsp;&nbsp;&nbsp; Angela Bassett has won critical acclaim for her excellent performance...</FONT><BR> = <FONT color='#008080'><B>praise</B></FONT><BR>"
