reception,"
re·cep·tion<br>/   rɪˈsepʃn; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br><img src=""9DB12AFC.bmp""> [U] (<i>especially BrE</i>) the area inside the entrance of a hotel, an office building, etc. where guests or visitors go first when they arrive:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the reception area</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>We arranged to meet <b>in reception</b> at 6.30.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>You can leave a message <b>with reception</b>.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>(NAmE, BrE) the reception desk </i></font><br>---compare <a href=""bword://front desk"">front desk</a><br><img src=""7E3D5398.bmp""> [C] a formal social occasion to welcome sb or celebrate sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a wedding reception </i></font><br><img src=""549ED5A0.bmp""> [sing.] the type of welcome that is given to sb/sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Her latest album has met with a <b>mixed reception</b> from fans.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Delegates gave him a <b>warm reception</b> as he called for more spending on education. </i></font><br><img src=""89689BCF.bmp""> [U] the quality of radio and television signals that are broadcast:<br><b>good / bad reception</b><br><img src=""8CB0DC57.png""><font color=""#004080""><i>There was very poor reception on my phone. </i></font><br><img src=""0E558F21.bmp""> [U] the act of receiving or welcoming sb:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the reception of refugees from the war zone </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>reception<br> late Middle English: from Old French, or from Latin receptio(n-), from the verb recipere, from re- back + capere take.<br>"
aspire,"
as·pire<br>/   əˈspaɪə(r); <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font><br><b>aspire (to sth)</b> to have a strong desire to achieve or to become sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] She aspired to a scientific career.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v <b>to</b> inf] He aspired to be their next leader. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>aspire<br> late Middle English: from French aspirer or Latin aspirare, from ad- to + spirare breathe.<br>"
ethical,"
eth·ic·al<br>/   ˈeɵɪkl; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br><img src=""9DB12AFC.bmp""> connected with beliefs and principles about what is right and wrong:<br><b>ethical issues / standards / questions</b><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the <b>ethical problems</b> of human embryo research </i></font><br><img src=""7E3D5398.bmp""> morally correct or acceptable:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Is it ethical to promote cigarettes through advertising?  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i><b>ethical investment</b> (= investing money in businesses that are considered morally acceptable) </i></font><br><font color=""#CC3300"">□eth·ic·al·ly</font><br>/   -kli; <i>NAmE </i>   /<br><font color=""blue""><i>adverb</i></font>:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The committee judged that he had not behaved ethically. </i></font><br>"
departure,"
de·part·ure<br>/   dɪˈpɑːtʃə(r); <i>NAmE </i>   -ˈpɑːrt-/<br> <font color=""blue""><i>noun</i></font><br><img src=""9DB12AFC.bmp""> [C, U] <b>departure (from … )</b> the act of leaving a place; an example of this:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>His sudden departure threw the office into chaos.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Flights should be confirmed 48 hours before departure.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>They had received no news of him since his departure from the island. </i></font><br> <b> OPP </b> arrival<br><img src=""7E3D5398.bmp""> [C] a plane, train, etc. leaving a place at a particular time:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>arrivals and departures</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>All departures are from Manchester.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the <b>departure lounge / time / gate</b>  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the <b>departures board</b> </i></font><br> <b> OPP </b> arrival<br><img src=""549ED5A0.bmp""> [C] <b>departure (from sth)</b> an action that is different from what is usual or expected:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>It was a radical departure from tradition.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Their latest single represents <b>a new departure</b> for the band. </i></font><br>[<font color=""#47A1EA""><b> IDIOMS </b></font>]<br> see point noun<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>departure<br> late Middle English: from Old French departeure, from the verb departir, based on Latin dispertire to divide.<br>"
imminent,"
im·mi·nent<br>/   ˈɪmɪnənt; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br>(especially of sth unpleasant) likely to happen very soon:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the imminent threat of invasion  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The system is <b>in imminent danger of</b> collapse.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>An announcement about his resignation is imminent.  </i></font><br><font color=""#CC3300"">□im·mi·nence</font><br>/   -əns; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font> [U]:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the imminence of death </i></font><br><font color=""#CC3300"">□im·mi·nent·ly</font> <font color=""blue""><i>adverb</i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>imminent<br> late Middle English: from Latin imminent- overhanging, impending, from the verb imminere, from in- upon, towards + minere to project.<br>"
promising,"
prom·is·ing<br>/   ˈprɒmɪsɪŋ; <i>NAmE </i>   ˈprɑːm-/<br> <font color=""blue""><i>adjective</i></font><br>showing signs of being good or successful:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>He was voted the most promising new actor for his part in the movie.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The weather doesn't look very promising.  </i></font><br><font color=""#CC3300"">□prom·is·ing·ly</font> <font color=""blue""><i>adverb</i></font>:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The day began promisingly with bright sunshine. </i></font><br>"
solicit,"
so·licit<br>/   səˈlɪsɪt; <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font><br><img src=""9DB12AFC.bmp""> <b>solicit sth (from sb)</b> | <b>solicit (sb) (for sth)</b> (<font color=""green"">formal</font>) to ask sb for sth, such as support, money, or information; to try to get sth or persuade sb to do sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] They were planning to solicit funds from a number of organizations.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Historians and critics are solicited for their opinions.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] to solicit for money  [also vn <b>to</b> inf] </i></font><br><img src=""7E3D5398.bmp""> (of a prostitute) to offer to have sex with people in return for money:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] Prostitutes solicited openly in the streets.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>the crime of soliciting  [also vn] </i></font><br><font color=""#CC3300"">□so·lici·ta·tion</font><br>/   səˌlɪsɪˈtəɪʃn; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font> [U, C] (<i>especially NAmE</i>):<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the solicitation of money for election funds </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>solicit<br> late Middle English: from Old French solliciter, from Latin sollicitare agitate, from sollicitus anxious, from sollus entire + citus (past participle of ciere set in motion).<br>"
vacate,"
vac·ate<br>/   vəˈkeɪt; <i>NAmE </i>   ;    veɪˈk-; <i>NAmE </i>; <i>NAmE</i> also    ˈveɪkeɪt; <i>NAmE </i>/<br> <font color=""blue""><i>verb</i></font> [vn] (<font color=""green"">formal</font>)<br><img src=""9DB12AFC.bmp""> to leave a building, seat, etc., especially so that sb else can use it:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Guests are requested to vacate their rooms by noon on the day of departure. </i></font><br><img src=""7E3D5398.bmp""> to leave a job, position of authority, etc. so that it is available for sb else<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>vacate<br> mid 17th cent. (as a legal term, also in the sense make ineffective): from Latin vacat- left empty, from the verb vacare.<br>"
pamphlet,"
pamph·let<br>/   ˈpæmflət; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br>a very thin book with a paper cover, containing information about a particular subject<br><font color=""#47A1EA""><b> SYN </b></font> leaflet<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>pamphlet<br> late Middle English: from Pamphilet, the familiar name of the 12th-cent. Latin love poem Pamphilus, seu de Amore.<br>"
dismiss,"
dis·miss<br>/   dɪsˈmɪs; <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font> [vn]<br><img src=""9DB12AFC.bmp""> <b>dismiss sb/sth (as sth)</b> to decide that sb/sth is not important and not worth thinking or talking about<br><font color=""#47A1EA""><b> SYN </b></font> wave aside:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>I think we can safely dismiss their objections.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Vegetarians are no longer dismissed as cranks.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>He dismissed the opinion polls as worthless.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The suggestion should not be <b>dismissed out of hand</b> (= without thinking about it). </i></font><br><img src=""7E3D5398.bmp""> <b>dismiss sth (from sth)</b> to put thoughts or feelings out of your mind:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Dismissing her fears, she climbed higher.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>He dismissed her from his mind. </i></font><br><img src=""549ED5A0.bmp""> <b>dismiss sb (from sth)</b> to officially remove sb from their job<br><font color=""#47A1EA""><b> SYN </b></font> fire, sack:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She claims she was unfairly dismissed from her post. </i></font><br><img src=""89689BCF.bmp""> to send sb away or allow them to leave:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>At 12 o'clock the class was dismissed. </i></font><br><img src=""0E558F21.bmp""> (law) to say that a trial or legal case should not continue, usually because there is not enough evidence:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The case was dismissed. </i></font><br><img src=""410E0CED.bmp""> (in cricket) to end the innings of a player or team<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>dismiss<br> late Middle English: from medieval Latin dismiss-, variant of Latin dimiss- sent away, from the verb dimittere.<br>"
delectable,"
de·lect·able<br>/   dɪˈlektəbl; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br><img src=""9DB12AFC.bmp""> (of food and drink) extremely pleasant to taste, smell or look at<br><font color=""#47A1EA""><b> SYN </b></font> delicious:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the delectable smell of freshly baked bread </i></font><br><img src=""7E3D5398.bmp""> (<font color=""green"">humorous</font>) (of a person) very attractive:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>his delectable body </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>delectable<br> late Middle English: via Old French from Latin delectabilis, from delectare to charm, frequentative of delicere.<br>"
discretion,"
dis·cre·tion<br>/   dɪˈskreʃn; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font> [U]<br><img src=""9DB12AFC.bmp""> the freedom or power to decide what should be done in a particular situation:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>I'll leave it up to you to <b>use your discretion</b>.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>How much to tell terminally ill patients is <b>left to the discretion of</b> the doctor. </i></font><br><img src=""7E3D5398.bmp""> care in what you say or do, in order to keep sth secret or to avoid causing embarrassment to or difficulty for sb; the quality of being discreet:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>This is confidential, but I know that I can rely on your discretion. </i></font><br>---compare indiscretion ￫ note at care<br>[<font color=""#47A1EA""><b> IDIOMS </b></font>]<br><b>at sb's diˈscretion</b><br>according to what sb decides or wishes to do:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Bail is granted at the discretion of the court.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>There is no service charge and tipping is at your discretion. </i></font><br><b>diˌscretion is the ˌbetter part of ˈvalour</b><br>(<font color=""green"">saying</font>) you should avoid danger and not take unnecessary risks<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>discretion<br> Middle English (in the sense to show good judgement): via Old French from Latin discretio(n-) separation (in late Latin discernment), from discernere, from dis- apart + cernere to separate.<br>"
elongate,"
elong·ate<br>/   ˈiːlɒŋɡeɪt; <i>NAmE </i>   ɪˈlɔːŋ-/<br> <font color=""blue""><i>verb</i></font><br>[v, vn] to become longer; to make sth longer<br><font color=""#47A1EA""><b> SYN </b></font> lengthen<br><font color=""#CC3300"">□elonga·tion</font><br>/   ˌiːlɒŋˈɡeɪʃn; <i>NAmE </i>   ˌiːlɔːŋ-/<br> <font color=""blue""><i>noun</i></font> [U]:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>the elongation of vowel sounds </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>elongate<br> late Middle English (in the sense move away): from late Latin elongat- placed at a distance, from the verb elongare, from Latin e- (variant of ex-) away + longe far off, longus long.<br>"
apportioned,"
ap·por·tion<br>/   əˈpɔːʃn; <i>NAmE </i>   əˈpɔːrʃn/<br> <font color=""blue""><i>verb</i></font><br>[vn] <b>apportion sth (among / between / to sb)</b> (<font color=""green"">formal</font>) to divide sth among people; to give a share of sth to sb:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>They apportioned the land among members of the family.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The programme gives the facts but does not <b>apportion blame</b>.  </i></font><br><font color=""#CC3300"">□ap·por·tion·ment</font> <font color=""blue""><i>noun</i></font> [U, sing.] (<font color=""green"">formal</font>):<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The contract defines the apportionment of risks between employer and contractor.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>an apportionment of land  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The apportionment of seats in the House of Representatives is based on the population of each state. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>apportion<br> late 16th cent.: from Old French apportionner or medieval Latin apportionare, from ad- to + portionare divide into portions.<br>"
elongated,"
elong·ated<br>/   ˈiːlɒŋɡeɪtɪd; <i>NAmE </i>   ɪˈlɔːŋ-/<br> <font color=""blue""><i>adjective</i></font><br>long and thin, often in a way that is not normal:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Modigliani's women have strangely elongated faces. </i></font><br>"
apportion,"
ap·por·tion<br>/   əˈpɔːʃn; <i>NAmE </i>   əˈpɔːrʃn/<br> <font color=""blue""><i>verb</i></font><br>[vn] <b>apportion sth (among / between / to sb)</b> (<font color=""green"">formal</font>) to divide sth among people; to give a share of sth to sb:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>They apportioned the land among members of the family.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The programme gives the facts but does not <b>apportion blame</b>.  </i></font><br><font color=""#CC3300"">□ap·por·tion·ment</font> <font color=""blue""><i>noun</i></font> [U, sing.] (<font color=""green"">formal</font>):<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The contract defines the apportionment of risks between employer and contractor.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>an apportionment of land  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The apportionment of seats in the House of Representatives is based on the population of each state. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>apportion<br> late 16th cent.: from Old French apportionner or medieval Latin apportionare, from ad- to + portionare divide into portions.<br>"
party favor,"
ˌparty ˈfavors (also favors) (both <i>NAmE</i>) <font color=""blue""><i>noun</i></font><br>[pl.] small gifts that are often given to children at a party<br>"
RSVP,"
RSVP (<i>BrE</i>) (also R.S.V.P. <i>US</i>, <i>BrE</i>)<br>/   ˌɑːr es viː ˈpiː; <i>NAmE </i>   /<br>  <font color=""blue""><i>abbreviation</i></font><br>(written on invitations) please reply (from French ‘répondez s'il vous plaît')<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>RSVP<br>French.<br>"
christening,"
chris·ten·ing<br>/   ˈkrɪsnɪŋ; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font><br>a Christian ceremony in which a baby is officially named and welcomed into the Christian Church<br>---compare baptism<br> For more information see the Cultural Guide<br>"
congregate,"
con·gre·gate<br>/   ˈkɒŋɡrɪɡeɪt; <i>NAmE </i>   ˈkɑːŋ-/<br> <font color=""blue""><i>verb</i></font><br>[v] to come together in a group:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Young people often congregate in the main square in the evenings. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>congregate<br> late Middle English: from Latin congregat- collected (into a flock), united, from the verb congregare, from con- together + gregare (from grex, greg- a flock).<br>"
outfit,"
out·fit<br>/   ˈaʊtfɪt; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font>, <font color=""blue""><i>verb</i></font><br><font color=""blue"">￮ <i>noun</i></font><br><img src=""9DB12AFC.bmp""> [C] a set of clothes that you wear together, especially for a particular occasion or purpose:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>She was wearing an expensive new outfit.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>a wedding outfit  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>a cowboy / Superman outfit (= one that you wear for fun in order to look like the type of person mentioned) </i></font><br><img src=""7E3D5398.bmp""> [C+sing./pl. v.] (<font color=""green"">informal</font>) a group of people working together as an organization, business, team, etc.:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a market research outfit  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>This was the fourth album by the top rock outfit. </i></font><br><img src=""549ED5A0.bmp""> [C] a set of equipment that you need for a particular purpose:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a bicycle repair outfit </i></font><br><font color=""blue"">￮ <i>verb</i></font><br>(-tt-) [vn] [often passive] <b>outfit sth/sb (with sth)</b> (<i>especially NAmE</i>) to provide sb/sth with equipment or clothes for a special purpose<br><font color=""#47A1EA""><b> SYN </b></font> equip:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The ship was outfitted with a 12-bed hospital. </i></font><br>"
dismantle,"
dis·man·tle<br>/   dɪsˈmæntl; <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font> [vn]<br><img src=""9DB12AFC.bmp""> to take apart a machine or structure so that it is in separate pieces:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>I had to dismantle the engine in order to repair it.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The steel mill was dismantled piece by piece. </i></font><br><img src=""7E3D5398.bmp""> to end an organization or system gradually in an organized way:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The government was in the process of dismantling the state-owned industries. </i></font><br><font color=""#CC3300"">□dis·mant·ling</font> <font color=""blue""><i>noun</i></font> [U]<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>dismantle<br> late 16th cent. (in the sense destroy the defensive capability of a fortification): from Old French desmanteler, from des- (expressing reversal) + manteler fortify (from Latin mantellum cloak).<br>"
legible,"
le·gible<br>/   ˈledʒəbl; <i>NAmE </i>   /<br> <font color=""blue""><i>adjective</i></font><br>(of written or printed words) clear enough to read:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>legible handwriting  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The signature was still legible. </i></font><br><b> OPP </b> illegible<br><font color=""#CC3300"">□le·gi·bil·ity</font><br>/   ˌledʒəˈbɪləti; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font> [U]<br><font color=""#CC3300"">□le·gibly</font><br>/   -əbli; <i>NAmE </i>   /<br><font color=""blue""><i>adverb</i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>legible<br> late Middle English: from late Latin legibilis, from legere to read.<br>"
access,"
ac·cess<br>/   ˈækses; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font>, <font color=""blue""><i>verb</i></font><br><font color=""blue"">￮ <i>noun</i></font> [U]<br><img src=""9DB12AFC.bmp""> <b>access (to sth)</b> a way of entering or reaching a place:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The only access to the farmhouse is across the fields.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Disabled visitors are welcome; there is good wheelchair access to most facilities.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The police <b>gained access</b> through a broken window. </i></font><br>---compare egress<br><img src=""7E3D5398.bmp""> <b>access (to sth)</b> the opportunity or right to use sth or to see sb/sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Students must <b>have access</b> to good resources.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>You need a password to <b>get access</b> to the computer system.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>access to confidential information  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Journalists were <b>denied access</b> to the President.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Many divorced fathers only have access to their children at weekends (= they are allowed by law to see them only at weekends). </i></font><br>---compare visitation<br><font color=""blue"">￮ <i>verb</i></font> [vn]<br><img src=""9DB12AFC.bmp""> (<font color=""green"">computing</font>) to open a computer file in order to get or add information<br><img src=""7E3D5398.bmp""> (<font color=""green"">formal</font>) to reach, enter or use sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>The loft can be accessed by a ladder. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>access<br> early 17th cent.: from Latin accessus, from the verb accedere to approach, from ad- to + cedere give way, yield<br>"
pertinent,"
per·tin·ent<br>/   ˈpɜːtɪnənt; <i>NAmE </i>   ˈpɜːrtnənt/<br> <font color=""blue""><i>adjective</i></font><br><b>pertinent (to sth)</b> (<font color=""green"">formal</font>) appropriate to a particular situation<br><font color=""#47A1EA""><b> SYN </b></font> relevant:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>a <b>pertinent question / fact</b>  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>Please keep your comments pertinent to the topic under discussion.  </i></font><br><font color=""#CC3300"">□per·tin·ent·ly</font> <font color=""blue""><i>adverb</i></font><br><font color=""#CC3300"">□per·tin·ence</font><br>/   -əns; <i>NAmE </i>   /<br> <font color=""blue""><i>noun</i></font> [U]<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>pertinent<br> late Middle English: from Old French, or from Latin pertinent- having reference to, from the verb pertinere extend to, have reference to, from per- through + tenere to hold.<br>"
improvisation,"
im·pro·vise<br>/   ˈɪmprəvaɪz; <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font><br><img src=""9DB12AFC.bmp""> to make or do sth using whatever is available, usually because you do not have what you really need:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] There isn't much equipment. We're going to have to improvise.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] We improvised some shelves out of planks of wood and bricks. </i></font><br><img src=""7E3D5398.bmp""> <b>improvise (on sth)</b> to invent music, the words in a play, a statement, etc. while you are playing or speaking, instead of planning it in advance:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] ‘It'll be ready some time next week, I expect,' she said, improvising.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>He improvised on the melody.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] an improvised speech </i></font><br><font color=""#CC3300"">□im·pro·visa·tion</font><br>/   ˌɪmprəvaɪˈzeɪʃn; <i>NAmE </i>   ɪmˌprɑːvəˈzeɪʃn/<br> <font color=""blue""><i>noun</i></font> [U, C]<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>improvise<br> early 19th cent. (earlier (late 18th cent.) as improvisation): from French improviser or its source, Italian improvvisare, from improvviso extempore, from Latin improvisus unforeseen, based on provisus, past participle of providere make preparation for.<br>"
improvise,"
im·pro·vise<br>/   ˈɪmprəvaɪz; <i>NAmE </i>   /<br> <font color=""blue""><i>verb</i></font><br><img src=""9DB12AFC.bmp""> to make or do sth using whatever is available, usually because you do not have what you really need:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] There isn't much equipment. We're going to have to improvise.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] We improvised some shelves out of planks of wood and bricks. </i></font><br><img src=""7E3D5398.bmp""> <b>improvise (on sth)</b> to invent music, the words in a play, a statement, etc. while you are playing or speaking, instead of planning it in advance:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>[v] ‘It'll be ready some time next week, I expect,' she said, improvising.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>He improvised on the melody.</i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>[vn] an improvised speech </i></font><br><font color=""#CC3300"">□im·pro·visa·tion</font><br>/   ˌɪmprəvaɪˈzeɪʃn; <i>NAmE </i>   ɪmˌprɑːvəˈzeɪʃn/<br> <font color=""blue""><i>noun</i></font> [U, C]<br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>improvise<br> early 19th cent. (earlier (late 18th cent.) as improvisation): from French improviser or its source, Italian improvvisare, from improvviso extempore, from Latin improvisus unforeseen, based on provisus, past participle of providere make preparation for.<br>"
notwithstanding,"
not·with·stand·ing<br>/   ˌnɒtwɪɵˈstændɪŋ;    -wɪð-; <i>NAmE </i>   ˌnɑːt-/<br> <font color=""blue""><i>preposition</i></font>,<font color=""blue""><i>adverb</i></font><br><font color=""blue"">￮ <i>preposition</i></font><br>(<font color=""green"">formal</font>) (also used following the noun it refers to) without being affected by sth; despite sth:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Notwithstanding some major financial problems, the school has had a successful year.  </i></font><br><img src=""8CB0DC57.png""><font color=""#004080""><i>The bad weather notwithstanding, the event was a great success. </i></font><br>￮<font color=""blue""><i>adverb</i></font><br>(<font color=""green"">formal</font>) despite this<br><font color=""#47A1EA""><b> SYN </b></font> however, nevertheless:<br><img src=""8CB0DC57.png""><font color=""#004080""><i>Notwithstanding, the problem is a significant one. </i></font><br><font color=""#F14B35""><b>WORD ORIGIN</b></font><br>notwithstanding<br> late Middle English: from not + withstanding, present participle of withstand, on the pattern of Old French non obstant not providing an obstacle to.<br>"
